NAME,STATE,REGION,DIFFUSE,PAR
Carangola,Minas Gerais,Southeast,2004,2157
Espera Feliz,Minas Gerais,Southeast,2016,2141
Caiana,Minas Gerais,Southeast,2016,2141
Capetinga,Minas Gerais,Southeast,1987,2269
Cássia,Minas Gerais,Southeast,1960,2283
São João Batista do Glória,Minas Gerais,Southeast,1959,2281
Capitólio,Minas Gerais,Southeast,1982,2259
Camacho,Minas Gerais,Southeast,2030,2252
Carmo da Mata,Minas Gerais,Southeast,1997,2273
São Brás do Suaçuí,Minas Gerais,Southeast,2027,2217
Guaraciaba,Minas Gerais,Southeast,2062,2129
Pedra do Anta,Minas Gerais,Southeast,2066,2148
Divino,Minas Gerais,Southeast,2039,2142
Ibiraci,Minas Gerais,Southeast,2000,2272
Piumhi,Minas Gerais,Southeast,1991,2266
Pimenta,Minas Gerais,Southeast,1991,2263
Formiga,Minas Gerais,Southeast,2015,2269
Itapecerica,Minas Gerais,Southeast,2019,2267
Carmópolis de Minas,Minas Gerais,Southeast,2005,2275
Piracema,Minas Gerais,Southeast,2015,2265
Piedade dos Gerais,Minas Gerais,Southeast,2035,2242
Jeceaba,Minas Gerais,Southeast,2031,2214
Congonhas,Minas Gerais,Southeast,2051,2164
Ouro Branco,Minas Gerais,Southeast,2089,2141
Diogo de Vasconcelos,Minas Gerais,Southeast,2071,2124
Amparo do Serra,Minas Gerais,Southeast,2069,2146
Jequeri,Minas Gerais,Southeast,2018,2199
Sericita,Minas Gerais,Southeast,2129,2101
Pedra Bonita,Minas Gerais,Southeast,2131,2083
Orizânia,Minas Gerais,Southeast,2112,2106
Caparaó,Minas Gerais,Southeast,2083,2107
Claraval,Minas Gerais,Southeast,1954,2307
Pains,Minas Gerais,Southeast,1988,2288
Córrego Fundo,Minas Gerais,Southeast,2005,2279
Cláudio,Minas Gerais,Southeast,1997,2294
Itaguara,Minas Gerais,Southeast,2039,2245
Crucilândia,Minas Gerais,Southeast,2029,2246
Belo Vale,Minas Gerais,Southeast,2001,2264
Ouro Preto,Minas Gerais,Southeast,2080,2150
Mariana,Minas Gerais,Southeast,2120,2055
Acaiaca,Minas Gerais,Southeast,2048,2150
Ponte Nova,Minas Gerais,Southeast,2048,2178
Urucânia,Minas Gerais,Southeast,2059,2175
Oratórios,Minas Gerais,Southeast,2059,2175
Santa Margarida,Minas Gerais,Southeast,2105,2126
São João do Manhuaçu,Minas Gerais,Southeast,2135,2080
Luisburgo,Minas Gerais,Southeast,2124,2064
Manhumirim,Minas Gerais,Southeast,2093,2089
Alto Jequitibá,Minas Gerais,Southeast,2093,2089
Alto Caparaó,Minas Gerais,Southeast,2173,2049
Fronteira,Minas Gerais,Southeast,1911,2362
Delfinópolis,Minas Gerais,Southeast,1981,2260
Vargem Bonita,Minas Gerais,Southeast,2001,2215
Doresópolis,Minas Gerais,Southeast,1969,2287
Arcos,Minas Gerais,Southeast,1980,2297
Pedra do Indaiá,Minas Gerais,Southeast,2037,2263
São Sebastião do Oeste,Minas Gerais,Southeast,2005,2284
Rio Manso,Minas Gerais,Southeast,2023,2250
Bonfim,Minas Gerais,Southeast,2003,2265
Moeda,Minas Gerais,Southeast,1998,2265
Itabirito,Minas Gerais,Southeast,2098,2160
Barra Longa,Minas Gerais,Southeast,2055,2150
Santo Antônio do Grama,Minas Gerais,Southeast,2033,2198
Abre Campo,Minas Gerais,Southeast,2078,2161
Matipó,Minas Gerais,Southeast,2092,2143
Manhuaçu,Minas Gerais,Southeast,2130,2067
Martins Soares,Minas Gerais,Southeast,2139,2067
São Roque de Minas,Minas Gerais,Southeast,1995,2227
Iguatama,Minas Gerais,Southeast,1958,2306
Carmo do Cajuru,Minas Gerais,Southeast,1986,2301
Itatiaiuçu,Minas Gerais,Southeast,2031,2258
Brumadinho,Minas Gerais,Southeast,2003,2269
Dom Silvério,Minas Gerais,Southeast,2074,2136
Rio Doce,Minas Gerais,Southeast,2074,2136
Santa Cruz do Escalvado,Minas Gerais,Southeast,2018,2188
Piedade de Ponte Nova,Minas Gerais,Southeast,2022,2202
Rio Casca,Minas Gerais,Southeast,2024,2204
São Pedro dos Ferros,Minas Gerais,Southeast,2035,2201
Caputira,Minas Gerais,Southeast,2110,2132
Reduto,Minas Gerais,Southeast,2098,2098
Durandé,Minas Gerais,Southeast,2089,2120
Lajinha,Minas Gerais,Southeast,2107,2114
Planura,Minas Gerais,Southeast,1931,2350
Água Comprida,Minas Gerais,Southeast,1942,2328
Japaraíba,Minas Gerais,Southeast,1959,2314
Santo Antônio do Monte,Minas Gerais,Southeast,2039,2280
Divinópolis,Minas Gerais,Southeast,1972,2311
Itaúna,Minas Gerais,Southeast,2029,2270
Igarapé,Minas Gerais,Southeast,2023,2276
Mário Campos,Minas Gerais,Southeast,2001,2278
Rio Acima,Minas Gerais,Southeast,2030,2229
Catas Altas,Minas Gerais,Southeast,2118,2072
Alvinópolis,Minas Gerais,Southeast,2106,2109
Sem-Peixe,Minas Gerais,Southeast,2065,2141
Raul Soares,Minas Gerais,Southeast,2026,2211
Simonésia,Minas Gerais,Southeast,2184,2007
Santana do Manhuaçu,Minas Gerais,Southeast,2104,2089
Frutal,Minas Gerais,Southeast,1949,2351
Delta,Minas Gerais,Southeast,1944,2321
Medeiros,Minas Gerais,Southeast,2031,2224
Bambuí,Minas Gerais,Southeast,1953,2302
Lagoa da Prata,Minas Gerais,Southeast,1960,2322
Perdigão,Minas Gerais,Southeast,2007,2299
São Gonçalo do Pará,Minas Gerais,Southeast,1981,2310
Mateus Leme,Minas Gerais,Southeast,2024,2276
Juatuba,Minas Gerais,Southeast,2006,2287
Betim,Minas Gerais,Southeast,1989,2299
São Joaquim de Bicas,Minas Gerais,Southeast,1989,2299
Sarzedo,Minas Gerais,Southeast,1998,2288
Ibirité,Minas Gerais,Southeast,2048,2258
Raposos,Minas Gerais,Southeast,2040,2236
Nova Lima,Minas Gerais,Southeast,2040,2236
Santa Bárbara,Minas Gerais,Southeast,2083,2121
Vermelho Novo,Minas Gerais,Southeast,2108,2130
Santa Bárbara do Leste,Minas Gerais,Southeast,2139,2085
São José do Mantimento,Minas Gerais,Southeast,2080,2132
Chalé,Minas Gerais,Southeast,2097,2136
São Francisco de Sales,Minas Gerais,Southeast,1930,2366
Itapagipe,Minas Gerais,Southeast,1928,2365
Pirajuba,Minas Gerais,Southeast,1951,2351
Conceição das Alagoas,Minas Gerais,Southeast,1943,2342
Conquista,Minas Gerais,Southeast,1977,2296
Sacramento,Minas Gerais,Southeast,1990,2290
Tapira,Minas Gerais,Southeast,2072,2233
Tapiraí,Minas Gerais,Southeast,1960,2282
Araújos,Minas Gerais,Southeast,2000,2308
Nova Serrana,Minas Gerais,Southeast,2006,2300
Igaratinga,Minas Gerais,Southeast,1994,2306
Pará de Minas,Minas Gerais,Southeast,2023,2288
Florestal,Minas Gerais,Southeast,2016,2292
Contagem,Minas Gerais,Southeast,2026,2280
Belo Horizonte,Minas Gerais,Southeast,2032,2276
Sabará,Minas Gerais,Southeast,2028,2269
Caeté,Minas Gerais,Southeast,2058,2219
Barão de Cocais,Minas Gerais,Southeast,2090,2114
Rio Piracicaba,Minas Gerais,Southeast,2104,2109
São Domingos do Prata,Minas Gerais,Southeast,2108,2120
São José do Goiabal,Minas Gerais,Southeast,2034,2173
Santa Rita de Minas,Minas Gerais,Southeast,2119,2105
Conceição de Ipanema,Minas Gerais,Southeast,2080,2153
Campo Florido,Minas Gerais,Southeast,1958,2342
Pratinha,Minas Gerais,Southeast,2067,2232
Córrego Danta,Minas Gerais,Southeast,1985,2268
Luz,Minas Gerais,Southeast,1957,2321
Moema,Minas Gerais,Southeast,1962,2326
Esmeraldas,Minas Gerais,Southeast,2004,2309
Ribeirão das Neves,Minas Gerais,Southeast,2023,2287
Santa Luzia,Minas Gerais,Southeast,1995,2306
São Gonçalo do Rio Abaixo,Minas Gerais,Southeast,2083,2146
João Monlevade,Minas Gerais,Southeast,2100,2129
Nova Era,Minas Gerais,Southeast,2077,2144
Bela Vista de Minas,Minas Gerais,Southeast,2077,2144
Dionísio,Minas Gerais,Southeast,2085,2129
Córrego Novo,Minas Gerais,Southeast,2013,2231
Bom Jesus do Galho,Minas Gerais,Southeast,2073,2171
Caratinga,Minas Gerais,Southeast,2126,2102
Piedade de Caratinga,Minas Gerais,Southeast,2168,2063
Ipanema,Minas Gerais,Southeast,2098,2129
Taparuba,Minas Gerais,Southeast,2075,2164
Mutum,Minas Gerais,Southeast,2067,2178
Carneirinho,Minas Gerais,Southeast,1909,2394
Iturama,Minas Gerais,Southeast,1917,2383
Comendador Gomes,Minas Gerais,Southeast,1948,2359
Veríssimo,Minas Gerais,Southeast,1958,2340
Uberaba,Minas Gerais,Southeast,1984,2308
Campos Altos,Minas Gerais,Southeast,2054,2224
Bom Despacho,Minas Gerais,Southeast,1973,2327
Leandro Ferreira,Minas Gerais,Southeast,1983,2322
Onça de Pitangui,Minas Gerais,Southeast,2005,2306
Pitangui,Minas Gerais,Southeast,2005,2306
Conceição do Pará,Minas Gerais,Southeast,2005,2306
São José da Varginha,Minas Gerais,Southeast,1996,2314
Vespasiano,Minas Gerais,Southeast,2002,2307
São José da Lapa,Minas Gerais,Southeast,2002,2307
Taquaraçu de Minas,Minas Gerais,Southeast,1983,2298
Nova União,Minas Gerais,Southeast,2024,2235
Bom Jesus do Amparo,Minas Gerais,Southeast,2068,2170
Antônio Dias,Minas Gerais,Southeast,2081,2145
Marliéria,Minas Gerais,Southeast,2083,2143
Pingo-d'Água,Minas Gerais,Southeast,2004,2231
Limeira do Oeste,Minas Gerais,Southeast,1913,2394
Araxá,Minas Gerais,Southeast,2020,2282
Pequi,Minas Gerais,Southeast,2008,2312
Fortuna de Minas,Minas Gerais,Southeast,2004,2312
Pedro Leopoldo,Minas Gerais,Southeast,2009,2303
Matozinhos,Minas Gerais,Southeast,2009,2303
Confins,Minas Gerais,Southeast,1997,2311
Lagoa Santa,Minas Gerais,Southeast,1981,2326
Itabira,Minas Gerais,Southeast,2108,2128
Jaguaraçu,Minas Gerais,Southeast,2036,2176
Timóteo,Minas Gerais,Southeast,2057,2166
Vargem Alegre,Minas Gerais,Southeast,2113,2122
Entre Folhas,Minas Gerais,Southeast,2113,2122
Ubaporanga,Minas Gerais,Southeast,2116,2115
Imbé de Minas,Minas Gerais,Southeast,2144,2090
Pocrane,Minas Gerais,Southeast,2084,2167
União de Minas,Minas Gerais,Southeast,1920,2392
Campina Verde,Minas Gerais,Southeast,1938,2374
Ibiá,Minas Gerais,Southeast,2033,2269
Santa Rosa da Serra,Minas Gerais,Southeast,2010,2267
Estrela do Indaiá,Minas Gerais,Southeast,1970,2313
Dores do Indaiá,Minas Gerais,Southeast,1962,2327
Maravilhas,Minas Gerais,Southeast,1996,2327
Cachoeira da Prata,Minas Gerais,Southeast,1994,2322
Inhaúma,Minas Gerais,Southeast,2003,2316
Sete Lagoas,Minas Gerais,Southeast,2017,2304
Prudente de Morais,Minas Gerais,Southeast,2000,2315
Capim Branco,Minas Gerais,Southeast,2000,2315
Jaboticatubas,Minas Gerais,Southeast,1972,2326
Coronel Fabriciano,Minas Gerais,Southeast,2101,2110
Ipatinga,Minas Gerais,Southeast,2038,2183
Inhapim,Minas Gerais,Southeast,2115,2119
São Domingos das Dores,Minas Gerais,Southeast,2136,2101
São Sebastião do Anta,Minas Gerais,Southeast,2137,2091
Aimorés,Minas Gerais,Southeast,2024,2227
Serra da Saudade,Minas Gerais,Southeast,2006,2284
Papagaios,Minas Gerais,Southeast,2004,2330
Funilândia,Minas Gerais,Southeast,1980,2340
Itambé do Mato Dentro,Minas Gerais,Southeast,2106,2110
Passabém,Minas Gerais,Southeast,2068,2161
Santa Maria de Itabira,Minas Gerais,Southeast,2068,2161
Santana do Paraíso,Minas Gerais,Southeast,2069,2144
Ipaba,Minas Gerais,Southeast,2021,2210
Iapu,Minas Gerais,Southeast,2086,2161
Bugre,Minas Gerais,Southeast,2086,2161
Dom Cavati,Minas Gerais,Southeast,2095,2149
Alvarenga,Minas Gerais,Southeast,2148,2083
Santa Rita do Itueto,Minas Gerais,Southeast,2122,2122
Itueta,Minas Gerais,Southeast,2038,2209
Prata,Minas Gerais,Southeast,1959,2356
Santa Juliana,Minas Gerais,Southeast,1997,2317
Perdizes,Minas Gerais,Southeast,1997,2314
São Gotardo,Minas Gerais,Southeast,2052,2250
Quartel Geral,Minas Gerais,Southeast,1961,2339
Martinho Campos,Minas Gerais,Southeast,1972,2345
Paraopeba,Minas Gerais,Southeast,2002,2332
Caetanópolis,Minas Gerais,Southeast,2002,2332
Baldim,Minas Gerais,Southeast,1961,2350
São Sebastião do Rio Preto,Minas Gerais,Southeast,2042,2189
São João do Oriente,Minas Gerais,Southeast,2079,2166
Tarumirim,Minas Gerais,Southeast,2112,2133
Resplendor,Minas Gerais,Southeast,2048,2201
Gurinhatã,Minas Gerais,Southeast,1937,2385
Nova Ponte,Minas Gerais,Southeast,2001,2306
Pedrinópolis,Minas Gerais,Southeast,1972,2328
Rio Paranaíba,Minas Gerais,Southeast,2039,2279
Matutina,Minas Gerais,Southeast,2037,2274
Abaeté,Minas Gerais,Southeast,1952,2355
Pompéu,Minas Gerais,Southeast,1972,2354
Araçaí,Minas Gerais,Southeast,1980,2344
Jequitibá,Minas Gerais,Southeast,1936,2368
Santana do Riacho,Minas Gerais,Southeast,1967,2342
Morro do Pilar,Minas Gerais,Southeast,2083,2140
Santo Antônio do Rio Abaixo,Minas Gerais,Southeast,2101,2136
Ferros,Minas Gerais,Southeast,2075,2156
Mesquita,Minas Gerais,Southeast,2031,2198
Joanésia,Minas Gerais,Southeast,2031,2198
Belo Oriente,Minas Gerais,Southeast,2037,2195
Naque,Minas Gerais,Southeast,2047,2198
Periquito,Minas Gerais,Southeast,2044,2203
Engenheiro Caldas,Minas Gerais,Southeast,2091,2159
Fernandes Tourinho,Minas Gerais,Southeast,2091,2159
Sobrália,Minas Gerais,Southeast,2091,2159
Itanhomi,Minas Gerais,Southeast,2097,2154
Conselheiro Pena,Minas Gerais,Southeast,2035,2220
Serra do Salitre,Minas Gerais,Southeast,2025,2288
Cedro do Abaeté,Minas Gerais,Southeast,1996,2314
Cordisburgo,Minas Gerais,Southeast,1993,2337
Carmésia,Minas Gerais,Southeast,2105,2127
Dores de Guanhães,Minas Gerais,Southeast,2105,2133
Braúnas,Minas Gerais,Southeast,2051,2171
Açucena,Minas Gerais,Southeast,2113,2116
Capitão Andrade,Minas Gerais,Southeast,2094,2171
Ituiutaba,Minas Gerais,Southeast,1945,2377
Indianópolis,Minas Gerais,Southeast,1994,2323
Iraí de Minas,Minas Gerais,Southeast,2041,2285
Carmo do Paranaíba,Minas Gerais,Southeast,2037,2298
Arapuá,Minas Gerais,Southeast,2027,2296
Tiros,Minas Gerais,Southeast,2035,2291
Santana de Pirapama,Minas Gerais,Southeast,1920,2393
Conceição do Mato Dentro,Minas Gerais,Southeast,2077,2143
Dom Joaquim,Minas Gerais,Southeast,2072,2156
Alpercata,Minas Gerais,Southeast,2074,2194
Tumiritinga,Minas Gerais,Southeast,2048,2216
Galiléia,Minas Gerais,Southeast,2056,2203
Goiabeira,Minas Gerais,Southeast,2062,2185
Cuparaque,Minas Gerais,Southeast,2136,2117
Monte Alegre de Minas,Minas Gerais,Southeast,1974,2354
Uberlândia,Minas Gerais,Southeast,1975,2351
Romaria,Minas Gerais,Southeast,2025,2308
Patrocínio,Minas Gerais,Southeast,2044,2300
Cruzeiro da Fortaleza,Minas Gerais,Southeast,2012,2311
Paineiras,Minas Gerais,Southeast,1955,2355
Senhora do Porto,Minas Gerais,Southeast,2111,2119
Governador Valadares,Minas Gerais,Southeast,2070,2182
São Geraldo do Baixio,Minas Gerais,Southeast,2101,2161
Santa Vitória,Minas Gerais,Southeast,1897,2410
Guimarânia,Minas Gerais,Southeast,2027,2298
Lagoa Formosa,Minas Gerais,Southeast,2024,2320
Biquinhas,Minas Gerais,Southeast,1938,2377
Felixlândia,Minas Gerais,Southeast,1948,2378
Curvelo,Minas Gerais,Southeast,1959,2374
Congonhas do Norte,Minas Gerais,Southeast,2092,2182
Guanhães,Minas Gerais,Southeast,2132,2109
Virginópolis,Minas Gerais,Southeast,2141,2083
Divinolândia de Minas,Minas Gerais,Southeast,2151,2077
Santa Efigênia de Minas,Minas Gerais,Southeast,2172,2059
Gonzaga,Minas Gerais,Southeast,2172,2059
Sardoá,Minas Gerais,Southeast,2149,2081
São Geraldo da Piedade,Minas Gerais,Southeast,2105,2121
Divino das Laranjeiras,Minas Gerais,Southeast,2094,2171
Central de Minas,Minas Gerais,Southeast,2092,2175
Mantena,Minas Gerais,Southeast,2103,2155
Ipiaçu,Minas Gerais,Southeast,1909,2407
Capinópolis,Minas Gerais,Southeast,1925,2386
Canápolis,Minas Gerais,Southeast,1918,2393
Estrela do Sul,Minas Gerais,Southeast,1988,2346
Monte Carmelo,Minas Gerais,Southeast,2004,2346
Inimutaba,Minas Gerais,Southeast,1944,2382
Alvorada de Minas,Minas Gerais,Southeast,2084,2144
Sabinópolis,Minas Gerais,Southeast,2122,2121
Mendes Pimentel,Minas Gerais,Southeast,2128,2141
São João do Manteninha,Minas Gerais,Southeast,2070,2200
Centralina,Minas Gerais,Southeast,1911,2398
Tupaciguara,Minas Gerais,Southeast,1976,2365
Araguari,Minas Gerais,Southeast,1968,2366
Cascalho Rico,Minas Gerais,Southeast,1938,2384
Patos de Minas,Minas Gerais,Southeast,2020,2312
Morada Nova de Minas,Minas Gerais,Southeast,1937,2385
Presidente Juscelino,Minas Gerais,Southeast,1931,2378
Presidente Kubitschek,Minas Gerais,Southeast,2072,2214
Serro,Minas Gerais,Southeast,2084,2151
Coroaci,Minas Gerais,Southeast,2139,2096
Frei Inocêncio,Minas Gerais,Southeast,2067,2195
Mathias Lobato,Minas Gerais,Southeast,2067,2195
São Félix de Minas,Minas Gerais,Southeast,2141,2128
Itabirinha,Minas Gerais,Southeast,2120,2148
Cachoeira Dourada,Minas Gerais,Southeast,1936,2380
Grupiara,Minas Gerais,Southeast,1932,2393
Abadia dos Dourados,Minas Gerais,Southeast,1996,2357
Coromandel,Minas Gerais,Southeast,2001,2346
Morro da Garça,Minas Gerais,Southeast,1946,2372
Gouveia,Minas Gerais,Southeast,2064,2245
Santo Antônio do Itambé,Minas Gerais,Southeast,2085,2154
Materlândia,Minas Gerais,Southeast,2090,2150
São João Evangelista,Minas Gerais,Southeast,2085,2142
Cantagalo,Minas Gerais,Southeast,2092,2141
Peçanha,Minas Gerais,Southeast,2092,2146
Virgolândia,Minas Gerais,Southeast,2111,2146
Nacip Raydan,Minas Gerais,Southeast,2103,2156
Marilac,Minas Gerais,Southeast,2054,2202
Jampruca,Minas Gerais,Southeast,2071,2191
São José do Divino,Minas Gerais,Southeast,2118,2150
Nova Belém,Minas Gerais,Southeast,2167,2095
Araporã,Minas Gerais,Southeast,1934,2376
Douradoquara,Minas Gerais,Southeast,1950,2387
Presidente Olegário,Minas Gerais,Southeast,2031,2320
Varjão de Minas,Minas Gerais,Southeast,2021,2332
Corinto,Minas Gerais,Southeast,1934,2388
Datas,Minas Gerais,Southeast,2088,2218
Serra Azul de Minas,Minas Gerais,Southeast,2071,2153
Paulistas,Minas Gerais,Southeast,2064,2168
São Pedro do Suaçuí,Minas Gerais,Southeast,2068,2167
Pescador,Minas Gerais,Southeast,2100,2175
Nova Módica,Minas Gerais,Southeast,2098,2184
São Gonçalo do Abaeté,Minas Gerais,Southeast,2022,2328
Santo Hipólito,Minas Gerais,Southeast,1913,2393
Monjolos,Minas Gerais,Southeast,1934,2376
Rio Vermelho,Minas Gerais,Southeast,2083,2161
São José do Jacuri,Minas Gerais,Southeast,2082,2149
São José da Safira,Minas Gerais,Southeast,2111,2145
Lagamar,Minas Gerais,Southeast,1977,2367
Três Marias,Minas Gerais,Southeast,1937,2382
Diamantina,Minas Gerais,Southeast,2081,2215
Coluna,Minas Gerais,Southeast,2079,2155
Frei Lagonegro,Minas Gerais,Southeast,2074,2148
José Raydan,Minas Gerais,Southeast,2064,2180
Santa Maria do Suaçuí,Minas Gerais,Southeast,2064,2180
Campanário,Minas Gerais,Southeast,2067,2187
Augusto de Lima,Minas Gerais,Southeast,1912,2380
Couto de Magalhães de Minas,Minas Gerais,Southeast,2063,2219
Felício dos Santos,Minas Gerais,Southeast,2090,2194
São Sebastião do Maranhão,Minas Gerais,Southeast,2053,2172
Frei Gaspar,Minas Gerais,Southeast,2128,2136
Ouro Verde de Minas,Minas Gerais,Southeast,2113,2146
Vazante,Minas Gerais,Southeast,1977,2371
São Gonçalo do Rio Preto,Minas Gerais,Southeast,2079,2203
Água Boa,Minas Gerais,Southeast,2048,2197
Franciscópolis,Minas Gerais,Southeast,2079,2189
Itambacuri,Minas Gerais,Southeast,2108,2143
Ataléia,Minas Gerais,Southeast,2109,2138
Lassance,Minas Gerais,Southeast,1940,2386
Buenópolis,Minas Gerais,Southeast,1965,2352
Senador Modestino Gonçalves,Minas Gerais,Southeast,2074,2202
Itamarandiba,Minas Gerais,Southeast,2130,2162
Aricanduva,Minas Gerais,Southeast,2106,2151
Teófilo Otoni,Minas Gerais,Southeast,2101,2154
Guarda-Mor,Minas Gerais,Southeast,1986,2365
Lagoa Grande,Minas Gerais,Southeast,1951,2405
Joaquim Felício,Minas Gerais,Southeast,1979,2344
Malacacheta,Minas Gerais,Southeast,2127,2120
Poté,Minas Gerais,Southeast,2087,2158
Nanuque,Minas Gerais,Southeast,2090,2197
Serra dos Aimorés,Minas Gerais,Southeast,2100,2192
João Pinheiro,Minas Gerais,Southeast,1982,2386
Capelinha,Minas Gerais,Southeast,2128,2160
Angelândia,Minas Gerais,Southeast,2147,2130
Carlos Chagas,Minas Gerais,Southeast,2089,2189
Várzea da Palma,Minas Gerais,Southeast,1928,2414
Setubinha,Minas Gerais,Southeast,2111,2150
Ladainha,Minas Gerais,Southeast,2085,2163
Carbonita,Minas Gerais,Southeast,2072,2229
Novo Cruzeiro,Minas Gerais,Southeast,2140,2129
Buritizeiro,Minas Gerais,Southeast,1920,2427
Olhos-d'Água,Minas Gerais,Southeast,2015,2305
Veredinha,Minas Gerais,Southeast,2068,2220
Itaipé,Minas Gerais,Southeast,2104,2145
Novo Oriente de Minas,Minas Gerais,Southeast,2044,2211
Pavão,Minas Gerais,Southeast,2068,2192
Pirapora,Minas Gerais,Southeast,1917,2430
Francisco Dumont,Minas Gerais,Southeast,1935,2412
Engenheiro Navarro,Minas Gerais,Southeast,1983,2384
Turmalina,Minas Gerais,Southeast,2045,2237
Catuji,Minas Gerais,Southeast,2113,2137
Umburatiba,Minas Gerais,Southeast,2065,2208
Paracatu,Minas Gerais,Southeast,1973,2386
Jequitaí,Minas Gerais,Southeast,1919,2422
Minas Novas,Minas Gerais,Southeast,2059,2231
Caraí,Minas Gerais,Southeast,2127,2170
Crisólita,Minas Gerais,Southeast,2041,2213
Claro dos Poções,Minas Gerais,Southeast,1959,2392
Bocaiúva,Minas Gerais,Southeast,1977,2374
Itacambira,Minas Gerais,Southeast,2026,2315
Leme do Prado,Minas Gerais,Southeast,2024,2253
Chapada do Norte,Minas Gerais,Southeast,2038,2247
Jenipapo de Minas,Minas Gerais,Southeast,2018,2267
Padre Paraíso,Minas Gerais,Southeast,2110,2150
Águas Formosas,Minas Gerais,Southeast,2028,2222
Machacalis,Minas Gerais,Southeast,2052,2218
Bertópolis,Minas Gerais,Southeast,2056,2211
Brasilândia de Minas,Minas Gerais,Southeast,1970,2413
Lagoa dos Patos,Minas Gerais,Southeast,1981,2386
Guaraciama,Minas Gerais,Southeast,2003,2357
Berilo,Minas Gerais,Southeast,2019,2278
Francisco Badaró,Minas Gerais,Southeast,2011,2283
Ibiaí,Minas Gerais,Southeast,1920,2435
São João da Lagoa,Minas Gerais,Southeast,2004,2373
Botumirim,Minas Gerais,Southeast,2080,2230
